,金刚石负荷功率,玄武岩负荷功率,单位
5911,389.33,221,kW
5912,394.89,221,kW
5913,394.89,221,kW
5914,394.89,221,kW
5915,394.89,221,kW
5916,394.89,221,kW
5917,394.89,221,kW
5918,395.22,221,kW
5919,394.89,221,kW
5920,394.89,221,kW
5921,394.89,221,kW
5922,389.33,221,kW
5923,389.33,221,kW
5924,389.33,221,kW
5925,389.33,221,kW
5926,389.33,221,kW
5927,389.33,221,kW
5928,389.33,221,kW
5929,389.33,221,kW
5930,389.33,221,kW
5931,389.33,221,kW
5932,389.33,221,kW
5933,389.33,221,kW
5934,389.33,221,kW
5935,389.33,221,kW
5936,394.89,221,kW
5937,394.89,221,kW
5938,394.89,221,kW
5939,394.89,221,kW
5940,394.89,221,kW
5941,394.89,221,kW
5942,394.89,221,kW
5943,394.89,221,kW
5944,395.22,221,kW
5945,394.89,221,kW
5946,389.33,221,kW
5947,389.33,221,kW
5948,389.33,221,kW
5949,389.33,221,kW
5950,389.33,221,kW
5951,389.33,221,kW
5952,389.33,221,kW
5953,389.33,221,kW
5954,389.33,221,kW
5955,389.33,221,kW
5956,389.33,221,kW
5957,389.33,221,kW
5958,389.33,221,kW
5959,389.33,221,kW
5960,394.89,221,kW
5961,394.89,221,kW
5962,394.89,221,kW
5963,394.89,221,kW
5964,394.89,221,kW
5965,394.89,221,kW
5966,394.89,221,kW
5967,394.89,221,kW
5968,394.89,221,kW
5969,394.89,221,kW
5970,389.33,221,kW
5971,389.66,223,kW
5972,389.33,223,kW
5973,389.33,223,kW
5974,389.33,223,kW
5975,389.33,223,kW
5976,389.33,223,kW
5977,389.33,223,kW
5978,389.33,223,kW
5979,389.33,223,kW
5980,389.33,223,kW
5981,389.33,223,kW
5982,389.33,223,kW
5983,389.33,223,kW
5984,394.89,223,kW
5985,394.89,223,kW
5986,394.89,223,kW
5987,394.89,223,kW
5988,394.89,223,kW
5989,394.89,223,kW
5990,394.89,223,kW
5991,394.89,223,kW
5992,394.89,223,kW
5993,394.89,223,kW
5994,389.33,223,kW
5995,389.33,223,kW
5996,389.33,223,kW
5997,389.33,223,kW
5998,389.66,223,kW
5999,389.33,223,kW
6000,389.33,223,kW
6001,389.33,223,kW
6002,389.33,223,kW
6003,389.33,223,kW
6004,389.33,223,kW
6005,389.33,223,kW
6006,389.33,223,kW
6007,389.33,223,kW
6008,394.89,223,kW
6009,394.89,223,kW
6010,394.89,223,kW
6011,394.89,223,kW
6012,394.89,223,kW
6013,394.89,223,kW
6014,394.89,223,kW
6015,394.89,223,kW
6016,394.89,223,kW
6017,394.89,223,kW
6018,388.54,223,kW
6019,386.97,223,kW
6020,385.39,223,kW
6021,383.82,223,kW
6022,382.25,223,kW
6023,380.67,223,kW
6024,379.43,223,kW
6025,377.53,223,kW
6026,375.95,223,kW
6027,374.38,223,kW
6028,372.81,223,kW
6029,371.23,223,kW
6030,369.66,223,kW
6031,368.09,223,kW
6032,372.08,223,kW
6033,370.5,223,kW
6034,368.93,223,kW
6035,367.36,223,kW
6036,365.78,223,kW
6037,364.21,223,kW
6038,362.64,223,kW
6039,361.06,223,kW
6040,359.49,223,kW
6041,357.92,223,kW
6042,350.78,223,kW
6043,349.21,223,kW
6044,347.64,223,kW
6045,346.06,223,kW
6046,344.49,223,kW
6047,342.92,223,kW
6048,341.34,223,kW
6049,339.77,223,kW
6050,338.2,223,kW
6051,336.96,223,kW
6052,335.05,223,kW
6053,333.48,223,kW
6054,331.9,223,kW
6055,330.33,223,kW
6056,334.32,223,kW
6057,332.75,223,kW
6058,331.17,223,kW
6059,329.6,223,kW
6060,328.03,223,kW
6061,326.45,223,kW
6062,324.88,223,kW
6063,323.31,223,kW
6064,321.73,223,kW
6065,320.16,223,kW
6066,313.03,223,kW
6067,311.45,223,kW
6068,309.88,223,kW
6069,308.31,223,kW
6070,306.73,223,kW
6071,305.16,223,kW
6072,303.59,223,kW
6073,302.01,223,kW
6074,300.44,223,kW
6075,298.87,223,kW
6076,297.29,223,kW
6077,295.72,223,kW
6078,294.48,223,kW
6079,292.57,223,kW
6080,296.56,223,kW
6081,294.99,223,kW
6082,293.42,223,kW
6083,291.84,223,kW
6084,290.27,223,kW
6085,288.7,223,kW
6086,287.12,223,kW
6087,285.55,223,kW
6088,298.53,223,kW
6089,326.06,223,kW
6090,348.03,223,kW
6091,375.56,223,kW
6092,373.38,223,kW
6093,341.49,223,kW
6094,309.61,223,kW
6095,277.72,223,kW
6096,245.83,223,kW
6097,213.94,223,kW
6098,88.99,223,kW
6099,88.99,223,kW
6100,88.99,223,kW
6101,88.99,223,kW
6102,88.99,223,kW
6103,88.99,223,kW
6104,94.55,223,kW
6105,94.55,223,kW
6106,94.55,223,kW
6107,94.55,223,kW
6108,94.55,223,kW
6109,94.55,223,kW
6110,94.55,223,kW
6111,94.55,223,kW
6112,94.55,223,kW
6113,94.55,223,kW
6114,88.99,223,kW
6115,88.99,223,kW
6116,88.99,223,kW
6117,88.99,223,kW
6118,88.99,223,kW
6119,88.99,223,kW
6120,88.99,223,kW
6121,88.99,223,kW
6122,88.99,223,kW
6123,88.99,223,kW
6124,88.99,223,kW
6125,88.99,223,kW
6126,88.99,223,kW
6127,88.99,223,kW
6128,94.55,223,kW
6129,94.55,223,kW
6130,94.55,223,kW
6131,94.55,223,kW
6132,94.55,223,kW
6133,94.55,223,kW
6134,94.55,223,kW
6135,94.55,223,kW
6136,94.55,223,kW
6137,94.55,223,kW
6138,88.99,223,kW
6139,88.99,223,kW
6140,88.99,223,kW
6141,88.99,223,kW
6142,88.99,223,kW
6143,88.99,223,kW
6144,88.99,223,kW
6145,88.99,223,kW
6146,88.99,223,kW
6147,88.99,223,kW
6148,88.99,223,kW
6149,88.99,223,kW
6150,88.99,223,kW
6151,88.99,223,kW
6152,94.55,223,kW
6153,94.55,223,kW
6154,94.55,223,kW
6155,94.55,223,kW
6156,94.55,223,kW
6157,94.55,223,kW
6158,94.55,223,kW
6159,94.55,223,kW
6160,94.55,223,kW
6161,94.55,223,kW
6162,88.99,223,kW
6163,88.99,223,kW
6164,88.99,223,kW
6165,88.99,223,kW
6166,88.99,223,kW
6167,88.99,223,kW
6168,88.99,223,kW
6169,88.99,223,kW
6170,88.99,223,kW
6171,88.99,223,kW
6172,88.99,223,kW
6173,88.99,223,kW
6174,88.99,223,kW
6175,88.99,223,kW
6176,94.55,223,kW
6177,94.55,223,kW
6178,94.55,223,kW
6179,94.55,223,kW
6180,94.55,223,kW
6181,94.55,223,kW
6182,94.55,223,kW
6183,94.55,223,kW
6184,94.55,223,kW
6185,94.55,223,kW
6186,88.99,223,kW
6187,88.99,223,kW
6188,88.99,223,kW
6189,88.99,223,kW
6190,88.99,223,kW
6191,88.99,223,kW
6192,88.99,223,kW
6193,88.99,223,kW
6194,88.99,223,kW
6195,88.99,223,kW
6196,88.99,223,kW
6197,88.99,223,kW
6198,88.99,223,kW
6199,88.99,223,kW
6200,88.99,223,kW
6201,88.99,223,kW
6202,88.99,223,kW
6203,88.99,223,kW
6204,88.99,223,kW
6205,88.99,223,kW
6206,88.99,223,kW
6207,88.99,223,kW
6208,88.99,223,kW
6209,88.99,223,kW
6210,88.99,223,kW
6211,88.99,223,kW
6212,88.99,223,kW
6213,88.99,223,kW
6214,88.99,223,kW
6215,88.99,223,kW
6216,88.99,223,kW
6217,88.99,223,kW
6218,88.99,223,kW
6219,88.99,223,kW
6220,88.99,223,kW
6221,88.99,223,kW
6222,88.99,223,kW
6223,88.99,223,kW
6224,88.99,223,kW
6225,88.99,223,kW
6226,88.99,223,kW
6227,88.99,223,kW
6228,88.99,223,kW
6229,88.99,223,kW
6230,88.99,223,kW
6231,88.99,223,kW
6232,88.99,223,kW
6233,88.99,223,kW
6234,88.99,223,kW
6235,88.99,223,kW
6236,88.99,223,kW
6237,88.99,223,kW
6238,88.99,223,kW
6239,88.99,223,kW
6240,88.99,223,kW
6241,88.99,223,kW
6242,88.99,223,kW
6243,88.99,223,kW
6244,88.99,223,kW
6245,88.99,223,kW
6246,88.99,223,kW
6247,88.99,223,kW
6248,88.99,223,kW
6249,88.99,223,kW
6250,88.99,223,kW
6251,88.99,223,kW
6252,88.99,223,kW
6253,88.99,223,kW
6254,88.99,223,kW
6255,88.99,223,kW
6256,88.99,223,kW
6257,88.99,223,kW
6258,88.99,223,kW
6259,88.99,223,kW
6260,88.99,223,kW
6261,88.99,223,kW
6262,88.99,223,kW
6263,88.99,223,kW
6264,198,223,kW
6265,221.08,223,kW
6266,267.24,223,kW
6267,290.33,223,kW
6268,290.33,223,kW
6269,290.33,223,kW
6270,290.33,223,kW
6271,339.83,223,kW
6272,394.89,223,kW
6273,394.89,223,kW
6274,394.89,223,kW
6275,394.89,223,kW
6276,394.89,223,kW
6277,394.89,223,kW
6278,394.89,223,kW
6279,394.89,223,kW
6280,394.89,223,kW
6281,394.89,223,kW
6282,389.33,223,kW
6283,389.33,223,kW
6284,389.66,223,kW
6285,389.33,223,kW
6286,389.33,223,kW
6287,389.33,223,kW
6288,389.33,223,kW
6289,389.33,223,kW
6290,389.33,223,kW
6291,389.33,223,kW
6292,389.33,223,kW
6293,389.33,223,kW
6294,389.33,223,kW
6295,389.33,223,kW
6296,394.89,223,kW
6297,394.89,223,kW
6298,394.89,223,kW
6299,394.89,223,kW
6300,394.89,223,kW
6301,394.89,223,kW
6302,394.89,223,kW
6303,394.89,223,kW
6304,394.89,223,kW
6305,394.89,223,kW
6306,389.33,223,kW
6307,389.33,223,kW
6308,389.33,223,kW
6309,389.33,223,kW
6310,389.66,223,kW
6311,389.33,223,kW
6312,389.33,223,kW
6313,389.33,223,kW
6314,389.33,223,kW
6315,389.33,223,kW
6316,389.33,223,kW
6317,389.33,223,kW
6318,389.33,223,kW
6319,389.33,223,kW
6320,394.89,223,kW
6321,394.89,223,kW
6322,394.89,223,kW
6323,394.89,223,kW
6324,394.89,223,kW
6325,394.89,223,kW
6326,394.89,223,kW
6327,394.89,223,kW
6328,394.89,223,kW
6329,394.89,223,kW
6330,389.33,223,kW
6331,389.33,223,kW
6332,389.33,223,kW
6333,389.33,223,kW
6334,389.33,223,kW
6335,389.33,223,kW
6336,389.33,223,kW
6337,389.66,223,kW
6338,389.33,223,kW
6339,389.33,223,kW
6340,389.33,223,kW
6341,389.33,223,kW
6342,389.33,223,kW
6343,389.33,223,kW
6344,394.89,223,kW
6345,394.89,223,kW
6346,394.89,223,kW
6347,394.89,223,kW
6348,394.89,223,kW
6349,394.89,223,kW
6350,394.89,223,kW
6351,394.89,223,kW
6352,394.89,223,kW
6353,394.89,223,kW
6354,389.33,223,kW
6355,389.33,223,kW
6356,389.33,223,kW
6357,389.33,223,kW
6358,389.33,223,kW
6359,389.33,223,kW
6360,389.33,223,kW
6361,389.33,223,kW
6362,389.33,223,kW
6363,389.33,223,kW
6364,389.66,223,kW
6365,389.33,223,kW
6366,389.33,223,kW
6367,389.33,223,kW
6368,394.89,223,kW
6369,394.89,223,kW
6370,394.89,223,kW
6371,394.89,223,kW
6372,394.89,223,kW
6373,394.89,223,kW
6374,394.89,223,kW
6375,394.89,223,kW
6376,394.89,223,kW
6377,394.89,223,kW
6378,389.33,223,kW
6379,389.33,223,kW
6380,389.33,223,kW
6381,389.33,223,kW
6382,389.33,223,kW
6383,389.33,223,kW
6384,388.54,223,kW
6385,386.97,223,kW
6386,385.39,223,kW
6387,383.82,223,kW
6388,382.25,223,kW
6389,380.67,223,kW
6390,379.43,223,kW
6391,377.53,223,kW
6392,381.52,223,kW
6393,379.94,223,kW
6394,378.37,223,kW
6395,376.8,223,kW
6396,375.22,223,kW
6397,373.65,223,kW
6398,372.08,223,kW
6399,370.5,223,kW
6400,368.93,223,kW
6401,367.36,223,kW
6402,360.22,223,kW
6403,358.65,223,kW
6404,357.08,223,kW
6405,355.5,223,kW
6406,353.93,223,kW
6407,352.36,223,kW
6408,350.78,223,kW
6409,349.21,223,kW
6410,347.64,223,kW
6411,346.06,223,kW
6412,344.49,223,kW
6413,342.92,223,kW
6414,341.34,223,kW
6415,339.77,223,kW
6416,343.76,223,kW
6417,342.52,223,kW
6418,340.61,223,kW
6419,339.04,223,kW
6420,337.47,223,kW
6421,335.89,223,kW
6422,334.32,223,kW
6423,332.75,223,kW
6424,331.17,223,kW
6425,329.6,223,kW
6426,322.46,223,kW
6427,320.89,223,kW
6428,319.32,223,kW
6429,317.75,223,kW
6430,316.17,223,kW
6431,314.6,223,kW
6432,313.03,223,kW
6433,311.45,223,kW
6434,309.88,223,kW
6435,308.31,223,kW
6436,306.73,223,kW
6437,305.16,223,kW
6438,303.59,223,kW
6439,302.01,223,kW
6440,306,223,kW
6441,304.43,223,kW
6442,302.86,223,kW
6443,301.28,223,kW
6444,300.04,223,kW
6445,298.14,223,kW
6446,296.56,223,kW
6447,294.99,223,kW
6448,293.42,223,kW
6449,291.84,223,kW
6450,284.71,223,kW
6451,283.13,223,kW
6452,281.56,223,kW
6453,279.99,224,kW
6454,292.97,224,kW
6455,320.5,224,kW
6456,348.03,224,kW
6457,375.56,224,kW
6458,373.38,224,kW
6459,341.49,224,kW
6460,309.61,224,kW
6461,277.72,224,kW
6462,245.83,224,kW
6463,213.94,224,kW
6464,94.55,224,kW
6465,94.55,224,kW
6466,94.55,224,kW
6467,94.55,224,kW
6468,94.55,224,kW
6469,94.55,224,kW
6470,94.55,224,kW
6471,94.55,224,kW
6472,94.55,224,kW
6473,94.55,224,kW
6474,88.99,224,kW
6475,88.99,224,kW
6476,88.99,224,kW
6477,88.99,224,kW
6478,88.99,224,kW
6479,88.99,224,kW
6480,88.99,224,kW
6481,88.99,224,kW
6482,88.99,224,kW
6483,88.99,224,kW
6484,88.99,224,kW
6485,88.99,224,kW
6486,88.99,224,kW
6487,88.99,224,kW
6488,94.55,224,kW
6489,94.55,224,kW
6490,94.55,224,kW
6491,94.55,224,kW
6492,94.55,224,kW
6493,94.55,224,kW
6494,94.55,224,kW
6495,94.55,224,kW
6496,94.55,224,kW
6497,94.55,224,kW
6498,88.99,224,kW
6499,88.99,224,kW
6500,88.99,224,kW
6501,88.99,224,kW
6502,88.99,224,kW
6503,88.99,224,kW
6504,88.99,224,kW
6505,88.99,224,kW
6506,88.99,224,kW
6507,88.99,224,kW
6508,88.99,224,kW
6509,88.99,224,kW
6510,88.99,224,kW
6511,88.99,224,kW
6512,94.55,224,kW
6513,94.55,224,kW
6514,94.55,224,kW
6515,94.55,224,kW
6516,94.55,224,kW
6517,94.55,224,kW
6518,94.55,224,kW
6519,94.55,224,kW
6520,94.55,224,kW
6521,94.55,224,kW
6522,88.99,224,kW
6523,88.99,224,kW
6524,88.99,224,kW
6525,88.99,224,kW
6526,88.99,224,kW
6527,88.99,224,kW
6528,88.99,224,kW
6529,88.99,224,kW
6530,88.99,224,kW
6531,88.99,224,kW
6532,88.99,224,kW
6533,88.99,224,kW
6534,88.99,224,kW
6535,88.99,224,kW
6536,94.55,224,kW
6537,94.55,224,kW
6538,94.55,224,kW
6539,94.55,224,kW
6540,94.55,224,kW
6541,94.55,224,kW
6542,94.55,224,kW
6543,94.55,224,kW
6544,94.55,224,kW
6545,94.55,224,kW
6546,88.99,224,kW
6547,88.99,224,kW
6548,88.99,224,kW
6549,88.99,224,kW
6550,88.99,224,kW
6551,88.99,224,kW
6552,88.99,224,kW
6553,88.99,224,kW
6554,88.99,224,kW
6555,88.99,224,kW
6556,88.99,224,kW
6557,88.99,224,kW
6558,88.99,224,kW
6559,88.99,224,kW
6560,94.55,224,kW
6561,94.55,224,kW
6562,94.55,224,kW
6563,94.55,224,kW
6564,94.55,224,kW
6565,94.55,224,kW
6566,94.55,224,kW
6567,94.55,224,kW
6568,94.55,224,kW
6569,94.55,224,kW
6570,88.99,224,kW
6571,88.99,224,kW
6572,88.99,224,kW
6573,88.99,224,kW
6574,88.99,224,kW
6575,88.99,224,kW
6576,88.99,224,kW
6577,88.99,224,kW
6578,88.99,224,kW
6579,88.99,224,kW
6580,88.99,224,kW
6581,88.99,224,kW
6582,88.99,224,kW
6583,88.99,224,kW
6584,88.99,224,kW
6585,88.99,224,kW
6586,88.99,224,kW
6587,88.99,224,kW
6588,88.99,224,kW
6589,88.99,224,kW
6590,88.99,224,kW
6591,88.99,224,kW
6592,88.99,224,kW
6593,88.99,224,kW
6594,88.99,224,kW
6595,88.99,224,kW
6596,88.99,224,kW
6597,88.99,224,kW
6598,88.99,224,kW
6599,88.99,224,kW
6600,88.99,224,kW
6601,88.99,224,kW
6602,88.99,224,kW
6603,88.99,224,kW
6604,88.99,224,kW
6605,88.99,224,kW
6606,88.99,224,kW
6607,88.99,224,kW
6608,88.99,224,kW
6609,88.99,224,kW
6610,88.99,224,kW
6611,88.99,224,kW
6612,88.99,224,kW
6613,88.99,224,kW
6614,88.99,224,kW
6615,88.99,224,kW
6616,88.99,224,kW
6617,88.99,224,kW
6618,88.99,224,kW
6619,88.99,224,kW
6620,88.99,224,kW
6621,88.99,224,kW
6622,88.99,224,kW
6623,88.99,224,kW
6624,88.99,224,kW
6625,88.99,224,kW
6626,88.99,224,kW
6627,88.99,224,kW
6628,88.99,224,kW
6629,88.99,224,kW
6630,88.99,224,kW
6631,88.99,224,kW
6632,88.99,224,kW
6633,88.99,224,kW
6634,88.99,224,kW
6635,88.99,224,kW
6636,88.99,224,kW
6637,88.99,224,kW
6638,88.99,224,kW
6639,88.99,224,kW
6640,88.99,224,kW
6641,88.99,224,kW
6642,88.99,224,kW
6643,88.99,224,kW
6644,88.99,224,kW
6645,88.99,224,kW
6646,88.99,224,kW
6647,88.99,224,kW
6648,88.99,224,kW
6649,88.99,224,kW
6650,88.99,224,kW
6651,88.99,224,kW
6652,88.99,224,kW
6653,88.99,224,kW
6654,88.99,224,kW
6655,88.99,224,kW
6656,88.99,224,kW
6657,88.99,224,kW
6658,88.99,224,kW
6659,88.99,224,kW
6660,88.99,224,kW
6661,88.99,224,kW
6662,88.99,224,kW
6663,88.99,224,kW
6664,88.99,224,kW
6665,88.99,224,kW
6666,88.99,224,kW
6667,88.99,224,kW
6668,88.99,224,kW
6669,88.99,224,kW
6670,88.99,224,kW
6671,88.99,224,kW
6672,88.99,224,kW
6673,88.99,224,kW
6674,88.99,224,kW
6675,88.99,224,kW
6676,88.99,224,kW
6677,88.99,224,kW
6678,88.99,224,kW
6679,88.99,224,kW
6680,88.99,224,kW
6681,88.99,224,kW
6682,88.99,224,kW
6683,88.99,224,kW
6684,88.99,224,kW
6685,88.99,224,kW
6686,88.99,224,kW
6687,88.99,224,kW
6688,88.99,224,kW
6689,88.99,224,kW
6690,88.99,224,kW
6691,88.99,224,kW
6692,88.99,224,kW
6693,88.99,224,kW
6694,88.99,224,kW
6695,88.99,224,kW
6696,88.99,224,kW
6697,88.99,224,kW
6698,88.99,224,kW
6699,88.99,224,kW
6700,88.99,224,kW
6701,88.99,224,kW
6702,88.99,224,kW
6703,88.99,224,kW
6704,88.99,224,kW
6705,88.99,224,kW
6706,88.99,224,kW
6707,88.99,224,kW
6708,88.99,224,kW
6709,88.99,224,kW
6710,88.99,224,kW
6711,88.99,224,kW
6712,88.99,224,kW
6713,88.99,224,kW
6714,88.99,224,kW
6715,88.99,224,kW
6716,88.99,224,kW
6717,88.99,224,kW
6718,88.99,224,kW
6719,88.99,224,kW
6720,88.99,224,kW
6721,88.99,224,kW
6722,88.99,224,kW
6723,88.99,224,kW
6724,88.99,224,kW
6725,88.99,224,kW
6726,88.99,224,kW
6727,88.99,224,kW
6728,88.99,224,kW
6729,88.99,224,kW
6730,88.99,224,kW
6731,88.99,224,kW
6732,88.99,224,kW
6733,88.99,224,kW
6734,88.99,224,kW
6735,88.99,224,kW
6736,88.99,224,kW
6737,88.99,224,kW
6738,88.99,224,kW
6739,88.99,224,kW
6740,88.99,224,kW
6741,88.99,224,kW
6742,88.99,224,kW
6743,88.99,224,kW
6744,198,224,kW
6745,221.08,224,kW
6746,267.24,224,kW
6747,290.33,224,kW
6748,290.33,224,kW
6749,290.33,224,kW
6750,290.33,224,kW
6751,339.83,224,kW
6752,394.89,224,kW
6753,394.89,224,kW
6754,394.89,224,kW
6755,394.89,224,kW
6756,394.89,224,kW
6757,394.89,224,kW
6758,394.89,224,kW
6759,394.89,224,kW
6760,394.89,224,kW
6761,394.89,224,kW
6762,389.33,224,kW
6763,389.33,224,kW
6764,389.66,224,kW
6765,389.33,224,kW
6766,389.33,224,kW
6767,389.33,224,kW
6768,389.33,224,kW
6769,389.33,224,kW
6770,389.33,224,kW
6771,389.33,224,kW
6772,389.33,224,kW
6773,389.33,224,kW
6774,389.33,224,kW
6775,389.33,224,kW
6776,394.89,224,kW
6777,394.89,224,kW
6778,394.89,224,kW
6779,394.89,224,kW
6780,394.89,224,kW
6781,394.89,224,kW
6782,394.89,224,kW
6783,394.89,224,kW
6784,394.89,224,kW
6785,394.89,224,kW
6786,389.33,224,kW
6787,389.33,224,kW
6788,389.33,224,kW
6789,389.33,224,kW
6790,389.66,224,kW
6791,389.33,224,kW
6792,389.33,224,kW
6793,389.33,224,kW
6794,389.33,225,kW
6795,389.33,225,kW
6796,389.33,225,kW
6797,389.33,225,kW
6798,389.33,225,kW
6799,389.33,225,kW
6800,394.89,225,kW
6801,394.89,225,kW
6802,394.89,225,kW
6803,394.89,225,kW
6804,394.89,225,kW
6805,394.89,225,kW
6806,394.89,225,kW
6807,394.89,225,kW
6808,394.89,225,kW
6809,394.89,225,kW
6810,389.33,225,kW
6811,389.33,225,kW
6812,389.33,225,kW
6813,389.33,225,kW
6814,389.33,225,kW
6815,389.33,225,kW
6816,389.33,225,kW
6817,389.66,225,kW
6818,389.33,225,kW
6819,389.33,225,kW
6820,389.33,225,kW
6821,389.33,225,kW
6822,389.33,225,kW
6823,389.33,225,kW
6824,394.89,225,kW
6825,394.89,225,kW
6826,394.89,225,kW
6827,394.89,225,kW
6828,394.89,225,kW
6829,394.89,225,kW
6830,394.89,225,kW
6831,394.89,225,kW
6832,394.89,225,kW
6833,394.89,225,kW
6834,389.33,225,kW
6835,389.33,225,kW
6836,389.33,225,kW
6837,389.33,225,kW
6838,389.33,225,kW
6839,389.33,225,kW
6840,389.33,225,kW
6841,389.33,225,kW
6842,389.33,225,kW
6843,389.33,225,kW
6844,389.66,225,kW
6845,389.33,225,kW
6846,389.33,225,kW
6847,389.33,225,kW
6848,394.89,225,kW
6849,394.89,225,kW
6850,394.89,225,kW
6851,394.89,225,kW
6852,394.89,225,kW
6853,394.89,225,kW
6854,394.89,225,kW
6855,394.89,225,kW
6856,394.89,225,kW
6857,394.89,225,kW
6858,389.33,225,kW
6859,389.33,225,kW
6860,389.33,225,kW
6861,389.33,225,kW
6862,389.33,225,kW
6863,389.33,225,kW
6864,388.54,225,kW
6865,386.97,225,kW
6866,385.39,225,kW
6867,383.82,225,kW
6868,382.25,225,kW
6869,380.67,225,kW
6870,379.43,225,kW
6871,377.53,225,kW
6872,381.52,225,kW
6873,379.94,225,kW
6874,378.37,225,kW
6875,376.8,225,kW
6876,375.22,225,kW
6877,373.65,225,kW
6878,372.08,225,kW
6879,370.5,225,kW
6880,368.93,225,kW
6881,367.36,225,kW
6882,360.22,225,kW
6883,358.65,225,kW
6884,357.08,225,kW
6885,355.5,225,kW
6886,353.93,225,kW
6887,352.36,225,kW
6888,350.78,225,kW
6889,349.21,225,kW
6890,347.64,225,kW
6891,346.06,225,kW
6892,344.49,225,kW
6893,342.92,225,kW
6894,341.34,225,kW
6895,339.77,225,kW
6896,343.76,225,kW
6897,342.52,225,kW
6898,340.61,225,kW
6899,339.04,225,kW
6900,337.47,225,kW
6901,335.89,225,kW
6902,334.32,225,kW
6903,332.75,225,kW
6904,331.17,225,kW
6905,329.6,225,kW
6906,322.46,225,kW
6907,320.89,225,kW
6908,319.32,225,kW
6909,317.75,225,kW
6910,316.17,225,kW
6911,314.6,225,kW
6912,313.03,225,kW
6913,311.45,225,kW
6914,309.88,225,kW
6915,308.31,225,kW
6916,306.73,225,kW
6917,305.16,225,kW
6918,303.59,225,kW
6919,302.01,225,kW
6920,306,225,kW
6921,304.43,225,kW
6922,302.86,225,kW
6923,301.28,225,kW
6924,300.04,225,kW
6925,298.14,225,kW
6926,296.56,225,kW
6927,294.99,225,kW
6928,293.42,225,kW
6929,291.84,225,kW
6930,284.71,225,kW
6931,283.13,225,kW
6932,281.56,225,kW
6933,279.99,225,kW
6934,292.97,225,kW
6935,320.5,225,kW
6936,348.03,225,kW
6937,375.56,225,kW
6938,373.38,225,kW
6939,341.49,225,kW
6940,309.61,225,kW
6941,277.72,225,kW
6942,245.83,225,kW
6943,213.94,225,kW
6944,94.55,225,kW
6945,203.56,225,kW
6946,226.64,225,kW
6947,272.81,225,kW
6948,295.89,225,kW
6949,295.89,225,kW
6950,295.89,225,kW
6951,295.89,225,kW
6952,345.39,225,kW
6953,394.89,225,kW
6954,389.33,225,kW
6955,389.33,225,kW
6956,389.33,225,kW
6957,389.33,225,kW
6958,389.33,225,kW
6959,389.33,225,kW
6960,389.33,225,kW
6961,389.33,225,kW
6962,389.33,225,kW
6963,389.33,225,kW
6964,389.33,225,kW
6965,389.66,225,kW
6966,389.33,225,kW
6967,389.33,225,kW
6968,394.89,225,kW
6969,394.89,225,kW
6970,394.89,225,kW
6971,394.89,225,kW
6972,394.89,225,kW
6973,394.89,225,kW
6974,394.89,225,kW
6975,394.89,225,kW
6976,394.89,225,kW
6977,394.89,225,kW
6978,389.33,225,kW
6979,389.33,225,kW
6980,389.33,225,kW
6981,389.33,225,kW
6982,389.33,225,kW
6983,389.33,225,kW
6984,389.33,225,kW
6985,389.33,225,kW
6986,389.33,225,kW
6987,389.33,225,kW
6988,389.33,225,kW
6989,389.33,225,kW
6990,389.33,225,kW
6991,389.66,225,kW
6992,394.89,225,kW
6993,394.89,225,kW
6994,394.89,225,kW
6995,394.89,225,kW
6996,394.89,225,kW
6997,394.89,225,kW
6998,394.89,225,kW
6999,394.89,225,kW
7000,394.89,225,kW
7001,394.89,225,kW
7002,389.33,225,kW
7003,389.33,225,kW
7004,389.33,225,kW
7005,389.33,225,kW
7006,389.33,225,kW
7007,389.33,225,kW
7008,389.33,225,kW
7009,389.33,225,kW
7010,389.33,225,kW
7011,389.33,225,kW
7012,389.33,225,kW
7013,389.33,225,kW
7014,389.33,225,kW
7015,389.33,225,kW
7016,394.89,225,kW
7017,394.89,225,kW
7018,395.22,225,kW
7019,394.89,225,kW
7020,394.89,225,kW
7021,394.89,225,kW
7022,394.89,225,kW
7023,394.89,225,kW
7024,394.89,225,kW
7025,394.89,225,kW
7026,389.33,225,kW
7027,389.33,225,kW
7028,389.33,225,kW
7029,389.33,225,kW
7030,389.33,225,kW
7031,389.33,225,kW
7032,389.33,225,kW
7033,389.33,225,kW
7034,389.33,225,kW
7035,389.33,225,kW
7036,389.33,225,kW
7037,389.33,225,kW
7038,389.33,225,kW
7039,389.33,225,kW
7040,394.89,225,kW
7041,394.89,225,kW
7042,394.89,225,kW
7043,394.89,225,kW
7044,394.89,225,kW
7045,395.22,225,kW
7046,394.89,225,kW
7047,394.89,225,kW
7048,394.89,225,kW
7049,394.89,225,kW
7050,389.33,225,kW
7051,389.33,225,kW
7052,389.33,225,kW
7053,389.33,225,kW
7054,389.33,225,kW
7055,389.33,225,kW
7056,389.33,225,kW
7057,389.33,225,kW
7058,389.33,225,kW
7059,389.33,225,kW
7060,389.33,225,kW
7061,389.33,225,kW
7062,389.33,225,kW
7063,389.33,225,kW
7064,394.89,225,kW
7065,394.1,225,kW
7066,392.53,225,kW
7067,390.96,225,kW
7068,389.38,225,kW
7069,387.81,225,kW
7070,386.24,225,kW
7071,385,225,kW
7072,383.09,225,kW
7073,381.52,225,kW
7074,374.38,225,kW
7075,372.81,225,kW
